value,categ
13.44,Esophagus_Mucosa
13.46,Esophagus_Mucosa
14.54,Esophagus_Mucosa
12.99,Esophagus_Mucosa
12.41,Esophagus_Mucosa
14.57,Esophagus_Mucosa
15.94,Esophagus_Mucosa
11.01,Esophagus_Mucosa
14.63,Esophagus_Mucosa
11.08,Esophagus_Mucosa
9.76,Esophagus_Mucosa
16.77,Esophagus_Mucosa
19.27,Esophagus_Mucosa
11.3,Esophagus_Mucosa
16.3,Esophagus_Mucosa
11.14,Esophagus_Mucosa
13.42,Esophagus_Mucosa
13.01,Esophagus_Mucosa
10.39,Esophagus_Mucosa
11.68,Esophagus_Mucosa
8.625,Esophagus_Mucosa
12.3,Esophagus_Mucosa
24.85,Esophagus_Mucosa
17.62,Esophagus_Mucosa
10.1,Esophagus_Mucosa
13.22,Esophagus_Mucosa
14.56,Esophagus_Mucosa
14.7,Esophagus_Mucosa
11.92,Esophagus_Mucosa
39.54,Esophagus_Mucosa
9.057,Esophagus_Mucosa
16.62,Esophagus_Mucosa
19.48,Esophagus_Mucosa
11.46,Esophagus_Mucosa
14.52,Esophagus_Mucosa
15.32,Esophagus_Mucosa
22.16,Esophagus_Mucosa
13.1,Esophagus_Mucosa
9.794,Esophagus_Mucosa
15.5,Esophagus_Mucosa
14.39,Esophagus_Mucosa
18.45,Esophagus_Mucosa
16.35,Esophagus_Mucosa
12.62,Esophagus_Mucosa
10.37,Esophagus_Mucosa
15.55,Esophagus_Mucosa
14.3,Esophagus_Mucosa
28.86,Esophagus_Mucosa
15.01,Esophagus_Mucosa
20.17,Esophagus_Mucosa
15.56,Esophagus_Mucosa
22.71,Esophagus_Mucosa
13.48,Esophagus_Mucosa
31.14,Esophagus_Mucosa
18.62,Esophagus_Mucosa
14.85,Esophagus_Mucosa
15.81,Esophagus_Mucosa
9.53,Esophagus_Mucosa
11.93,Esophagus_Mucosa
13.78,Esophagus_Mucosa
15.36,Esophagus_Mucosa
13.95,Esophagus_Mucosa
17.97,Esophagus_Mucosa
17.55,Esophagus_Mucosa
19.72,Esophagus_Mucosa
15.84,Esophagus_Mucosa
10.73,Esophagus_Mucosa
14.67,Esophagus_Mucosa
14.98,Esophagus_Mucosa
12.63,Esophagus_Mucosa
11.55,Esophagus_Mucosa
11.09,Esophagus_Mucosa
20.32,Esophagus_Mucosa
13.86,Esophagus_Mucosa
20.22,Esophagus_Mucosa
12.65,Esophagus_Mucosa
20.41,Esophagus_Mucosa
15.5,Esophagus_Mucosa
12.93,Esophagus_Mucosa
11.54,Esophagus_Mucosa
16.49,Esophagus_Mucosa
13.29,Esophagus_Mucosa
13.29,Esophagus_Mucosa
12.07,Esophagus_Mucosa
12.43,Esophagus_Mucosa
12.64,Esophagus_Mucosa
13.48,Esophagus_Mucosa
15.69,Esophagus_Mucosa
16.7,Esophagus_Mucosa
12.31,Esophagus_Mucosa
17.51,Esophagus_Mucosa
12.17,Esophagus_Mucosa
13.58,Esophagus_Mucosa
14.18,Esophagus_Mucosa
9.699,Esophagus_Mucosa
14.69,Esophagus_Mucosa
12.94,Esophagus_Mucosa
11.8,Esophagus_Mucosa
16.81,Esophagus_Mucosa
20.4,Esophagus_Mucosa
11.25,Esophagus_Mucosa
13.24,Esophagus_Mucosa
13.65,Esophagus_Mucosa
9.094,Esophagus_Mucosa
12.71,Esophagus_Mucosa
11.09,Esophagus_Mucosa
18.04,Esophagus_Mucosa
17.39,Esophagus_Mucosa
11.02,Esophagus_Mucosa
10.72,Esophagus_Mucosa
24.66,Esophagus_Mucosa
12.56,Esophagus_Mucosa
18.6,Esophagus_Mucosa
13.45,Esophagus_Mucosa
12.48,Esophagus_Mucosa
11.22,Esophagus_Mucosa
14.11,Esophagus_Mucosa
17.63,Esophagus_Mucosa
13.8,Esophagus_Mucosa
15.98,Esophagus_Mucosa
16.03,Esophagus_Mucosa
11.99,Esophagus_Mucosa
13.55,Esophagus_Mucosa
15.16,Esophagus_Mucosa
19.08,Esophagus_Mucosa
13.36,Esophagus_Mucosa
15.89,Esophagus_Mucosa
20.46,Esophagus_Mucosa
18.22,Esophagus_Mucosa
21.61,Esophagus_Mucosa
13.73,Esophagus_Mucosa
20.05,Esophagus_Mucosa
18.59,Esophagus_Mucosa
20.89,Esophagus_Mucosa
11.48,Esophagus_Mucosa
16.54,Esophagus_Mucosa
16.51,Esophagus_Mucosa
12.07,Esophagus_Mucosa
18.74,Esophagus_Mucosa
12.66,Esophagus_Mucosa
13.87,Esophagus_Mucosa
13.43,Esophagus_Mucosa
12.54,Esophagus_Mucosa
15.52,Esophagus_Mucosa
9.127,Esophagus_Mucosa
13.29,Esophagus_Mucosa
23.07,Esophagus_Mucosa
10.59,Esophagus_Mucosa
12.8,Esophagus_Mucosa
15.54,Esophagus_Mucosa
13.46,Esophagus_Mucosa
13.77,Esophagus_Mucosa
19.76,Esophagus_Mucosa
16.41,Esophagus_Mucosa
16.77,Esophagus_Mucosa
11.24,Esophagus_Mucosa
13.45,Esophagus_Mucosa
15.13,Esophagus_Mucosa
5.965,Esophagus_Mucosa
16.46,Esophagus_Mucosa
14.44,Esophagus_Mucosa
15.2,Esophagus_Mucosa
17.17,Esophagus_Mucosa
18.37,Esophagus_Mucosa
15.05,Esophagus_Mucosa
14.62,Esophagus_Mucosa
17.06,Esophagus_Mucosa
13.9,Esophagus_Mucosa
13.0,Esophagus_Mucosa
9.944,Esophagus_Mucosa
16.62,Esophagus_Mucosa
15.65,Esophagus_Mucosa
9.77,Esophagus_Mucosa
16.24,Esophagus_Mucosa
7.901,Esophagus_Mucosa
17.67,Esophagus_Mucosa
13.83,Esophagus_Mucosa
13.84,Esophagus_Mucosa
14.24,Esophagus_Mucosa
13.32,Esophagus_Mucosa
12.89,Esophagus_Mucosa
20.1,Esophagus_Mucosa
16.48,Esophagus_Mucosa
10.04,Esophagus_Mucosa
11.45,Esophagus_Mucosa
7.232,Esophagus_Mucosa
18.33,Esophagus_Mucosa
13.67,Esophagus_Mucosa
11.81,Esophagus_Mucosa
9.859,Esophagus_Mucosa
6.565,Esophagus_Mucosa
23.44,Esophagus_Mucosa
24.02,Esophagus_Mucosa
15.44,Esophagus_Mucosa
15.84,Esophagus_Mucosa
19.8,Esophagus_Mucosa
16.32,Esophagus_Mucosa
13.36,Esophagus_Mucosa
16.12,Esophagus_Mucosa
17.47,Esophagus_Mucosa
13.47,Esophagus_Mucosa
14.25,Esophagus_Mucosa
17.06,Esophagus_Mucosa
14.93,Esophagus_Mucosa
24.27,Esophagus_Mucosa
16.74,Esophagus_Mucosa
14.24,Esophagus_Mucosa
11.72,Esophagus_Mucosa
19.19,Esophagus_Mucosa
12.34,Esophagus_Mucosa
12.39,Esophagus_Mucosa
15.47,Esophagus_Mucosa
19.77,Esophagus_Mucosa
17.49,Esophagus_Mucosa
13.31,Esophagus_Mucosa
14.93,Esophagus_Mucosa
12.08,Esophagus_Mucosa
13.96,Esophagus_Mucosa
14.51,Esophagus_Mucosa
17.07,Esophagus_Mucosa
11.86,Esophagus_Mucosa
14.86,Esophagus_Mucosa
17.86,Esophagus_Mucosa
15.75,Esophagus_Mucosa
15.06,Esophagus_Mucosa
12.3,Esophagus_Mucosa
17.67,Esophagus_Mucosa
22.15,Esophagus_Mucosa
11.01,Esophagus_Mucosa
19.79,Esophagus_Mucosa
11.35,Esophagus_Mucosa
12.35,Esophagus_Mucosa
12.43,Esophagus_Mucosa
14.36,Esophagus_Mucosa
13.63,Esophagus_Mucosa
13.26,Esophagus_Mucosa
14.35,Esophagus_Mucosa
18.14,Esophagus_Mucosa
18.66,Esophagus_Mucosa
10.58,Esophagus_Mucosa
12.56,Esophagus_Mucosa
9.842,Esophagus_Mucosa
14.36,Esophagus_Mucosa
9.829,Esophagus_Mucosa
13.63,Esophagus_Mucosa
20.59,Esophagus_Mucosa
10.99,Esophagus_Mucosa
19.54,Esophagus_Mucosa
10.23,Esophagus_Mucosa
19.04,Esophagus_Mucosa
12.72,Esophagus_Mucosa
21.8,Esophagus_Mucosa
18.02,Esophagus_Mucosa
22.25,Esophagus_Mucosa
11.9,Esophagus_Mucosa
12.4,Esophagus_Mucosa
10.76,Esophagus_Mucosa
13.09,Esophagus_Mucosa
12.19,Esophagus_Mucosa
15.86,Esophagus_Mucosa
13.48,Esophagus_Mucosa
15.28,Esophagus_Mucosa
11.32,Esophagus_Mucosa
13.58,Esophagus_Mucosa
16.89,Esophagus_Mucosa
14.37,Esophagus_Mucosa
14.27,Esophagus_Mucosa
12.51,Esophagus_Mucosa
10.06,Esophagus_Mucosa
11.69,Esophagus_Mucosa
9.744,Esophagus_Mucosa
14.39,Esophagus_Mucosa
13.41,Esophagus_Mucosa
13.38,Esophagus_Mucosa
10.18,Esophagus_Mucosa
6.316,Esophagus_Mucosa
13.43,Esophagus_Mucosa
14.29,Esophagus_Mucosa
12.56,Esophagus_Mucosa
11.29,Esophagus_Mucosa
10.7,Esophagus_Mucosa
13.51,Esophagus_Mucosa
9.597,Esophagus_Mucosa
14.63,Esophagus_Mucosa
13.87,Esophagus_Mucosa
15.51,Esophagus_Mucosa
12.25,Esophagus_Mucosa
13.1,Esophagus_Mucosa
17.47,Esophagus_Mucosa
11.25,Esophagus_Mucosa
11.92,Esophagus_Mucosa
10.84,Esophagus_Mucosa
14.7,Esophagus_Mucosa
12.73,Esophagus_Mucosa
16.78,Esophagus_Mucosa
11.02,Esophagus_Mucosa
18.97,Esophagus_Mucosa
14.02,Esophagus_Mucosa
14.78,Esophagus_Mucosa
17.64,Esophagus_Mucosa
12.41,Esophagus_Mucosa
13.0,Esophagus_Mucosa
20.45,Esophagus_Mucosa
15.18,Esophagus_Mucosa
9.947,Esophagus_Mucosa
11.02,Esophagus_Mucosa
17.23,Esophagus_Mucosa
20.68,Esophagus_Mucosa
13.18,Esophagus_Mucosa
15.88,Esophagus_Mucosa
12.78,Esophagus_Mucosa
17.38,Esophagus_Mucosa
9.844,Esophagus_Mucosa
10.11,Esophagus_Mucosa
19.96,Esophagus_Mucosa
17.13,Esophagus_Mucosa
21.17,Esophagus_Mucosa
23.64,Esophagus_Mucosa
14.19,Esophagus_Mucosa
11.35,Esophagus_Mucosa
15.9,Esophagus_Mucosa
14.47,Esophagus_Mucosa
13.46,Esophagus_Mucosa
14.98,Esophagus_Mucosa
13.95,Esophagus_Mucosa
16.89,Esophagus_Mucosa
14.93,Esophagus_Mucosa
20.03,Esophagus_Mucosa
21.43,Esophagus_Mucosa
15.01,Esophagus_Mucosa
17.01,Esophagus_Mucosa
20.45,Esophagus_Mucosa
11.74,Esophagus_Mucosa
17.69,Esophagus_Mucosa
12.51,Esophagus_Mucosa
12.09,Esophagus_Mucosa
14.34,Esophagus_Mucosa
18.16,Esophagus_Mucosa
13.07,Esophagus_Mucosa
12.78,Esophagus_Mucosa
14.55,Esophagus_Mucosa
16.35,Esophagus_Mucosa
17.81,Esophagus_Mucosa
11.17,Esophagus_Mucosa
13.85,Esophagus_Mucosa
11.89,Esophagus_Mucosa
14.59,Esophagus_Mucosa
13.01,Esophagus_Mucosa
22.24,Esophagus_Mucosa
16.71,Esophagus_Mucosa
14.38,Esophagus_Mucosa
19.45,Esophagus_Mucosa
17.4,Esophagus_Mucosa
15.04,Esophagus_Mucosa
15.32,Esophagus_Mucosa
13.51,Esophagus_Mucosa
16.92,Esophagus_Mucosa
15.01,Esophagus_Mucosa
11.02,Esophagus_Mucosa
12.2,Esophagus_Mucosa
14.89,Esophagus_Mucosa
17.18,Esophagus_Mucosa
15.58,Esophagus_Mucosa
15.67,Esophagus_Mucosa
15.77,Esophagus_Mucosa
14.2,Esophagus_Mucosa
12.8,Esophagus_Mucosa
15.05,Esophagus_Mucosa
14.24,Esophagus_Mucosa
21.24,Esophagus_Mucosa
13.06,Esophagus_Mucosa
11.24,Esophagus_Mucosa
13.44,Esophagus_Mucosa
18.36,Esophagus_Mucosa
11.92,Esophagus_Mucosa
13.73,Esophagus_Mucosa
11.99,Esophagus_Mucosa
18.54,Esophagus_Mucosa
15.23,Esophagus_Mucosa
14.8,Esophagus_Mucosa
13.26,Esophagus_Mucosa
16.1,Esophagus_Mucosa
14.72,Esophagus_Mucosa
19.56,Esophagus_Mucosa
13.53,Esophagus_Mucosa
17.8,Esophagus_Mucosa
17.96,Esophagus_Mucosa
15.69,Esophagus_Mucosa
9.81,Esophagus_Mucosa
16.97,Esophagus_Mucosa
11.4,Esophagus_Mucosa
13.47,Esophagus_Mucosa
17.45,Esophagus_Mucosa
16.19,Esophagus_Mucosa
20.42,Esophagus_Mucosa
13.04,Esophagus_Mucosa
14.23,Esophagus_Mucosa
15.51,Esophagus_Mucosa
19.65,Esophagus_Mucosa
25.33,Esophagus_Mucosa
16.91,Esophagus_Mucosa
13.16,Esophagus_Mucosa
16.92,Esophagus_Mucosa
16.15,Esophagus_Mucosa
14.95,Esophagus_Mucosa
11.53,Esophagus_Mucosa
12.86,Esophagus_Mucosa
20.53,Esophagus_Mucosa
12.88,Esophagus_Mucosa
14.59,Esophagus_Mucosa
12.71,Esophagus_Mucosa
13.68,Esophagus_Mucosa
13.69,Esophagus_Mucosa
14.4,Esophagus_Mucosa
20.33,Esophagus_Mucosa
11.56,Esophagus_Mucosa
13.84,Esophagus_Mucosa
24.68,Esophagus_Mucosa
26.26,Esophagus_Mucosa
13.86,Esophagus_Mucosa
14.86,Esophagus_Mucosa
13.67,Esophagus_Mucosa
15.21,Esophagus_Mucosa
14.1,Esophagus_Mucosa
12.23,Esophagus_Mucosa
15.01,Esophagus_Mucosa
11.41,Esophagus_Mucosa
14.14,Esophagus_Mucosa
10.79,Esophagus_Mucosa
11.56,Esophagus_Mucosa
17.5,Esophagus_Mucosa
12.43,Esophagus_Mucosa
17.6,Esophagus_Mucosa
24.09,Esophagus_Mucosa
15.53,Esophagus_Mucosa
11.14,Esophagus_Mucosa
11.79,Esophagus_Mucosa
17.15,Esophagus_Mucosa
22.84,Esophagus_Mucosa
17.91,Esophagus_Mucosa
18.75,Esophagus_Mucosa
16.59,Esophagus_Mucosa
15.87,Esophagus_Mucosa
16.75,Esophagus_Mucosa
9.483,Esophagus_Mucosa
22.82,Esophagus_Mucosa
14.68,Esophagus_Mucosa
15.29,Esophagus_Mucosa
12.68,Esophagus_Mucosa
13.62,Esophagus_Mucosa
12.97,Esophagus_Mucosa
10.45,Esophagus_Mucosa
15.5,Esophagus_Mucosa
18.27,Esophagus_Mucosa
16.85,Esophagus_Mucosa
14.33,Esophagus_Mucosa
10.7,Esophagus_Mucosa
9.103,Esophagus_Mucosa
9.903,Esophagus_Mucosa
13.8,Esophagus_Mucosa
12.99,Esophagus_Mucosa
11.58,Esophagus_Mucosa
17.65,Esophagus_Mucosa
15.89,Esophagus_Mucosa
13.16,Esophagus_Mucosa
11.8,Esophagus_Mucosa
10.02,Esophagus_Mucosa
12.6,Esophagus_Mucosa
15.17,Esophagus_Mucosa
17.72,Esophagus_Mucosa
20.65,Esophagus_Mucosa
13.77,Esophagus_Mucosa
20.39,Esophagus_Mucosa
10.39,Esophagus_Mucosa
12.32,Esophagus_Mucosa
11.11,Esophagus_Mucosa
14.51,Esophagus_Mucosa
11.3,Esophagus_Mucosa
17.21,Esophagus_Mucosa
18.23,Esophagus_Mucosa
15.05,Esophagus_Mucosa
10.05,Esophagus_Mucosa
11.19,Esophagus_Mucosa
10.5,Esophagus_Mucosa
11.35,Esophagus_Mucosa
14.71,Esophagus_Mucosa
13.36,Esophagus_Mucosa
14.93,Esophagus_Mucosa
12.9,Esophagus_Mucosa
17.22,Esophagus_Mucosa
15.74,Esophagus_Mucosa
12.86,Esophagus_Mucosa
16.0,Esophagus_Mucosa
13.28,Esophagus_Mucosa
11.15,Esophagus_Mucosa
16.92,Esophagus_Mucosa
12.07,Esophagus_Mucosa
12.1,Esophagus_Mucosa
18.69,Esophagus_Mucosa
11.23,Esophagus_Mucosa
17.64,Esophagus_Mucosa
11.55,Esophagus_Mucosa
15.62,Esophagus_Mucosa
22.2,Esophagus_Mucosa
14.71,Esophagus_Mucosa
13.27,Esophagus_Mucosa
10.7,Esophagus_Mucosa
18.03,Esophagus_Mucosa
10.75,Cells_Cultured_fibroblasts
6.629,Cells_Cultured_fibroblasts
9.768,Cells_Cultured_fibroblasts
13.75,Cells_Cultured_fibroblasts
16.56,Cells_Cultured_fibroblasts
6.764,Cells_Cultured_fibroblasts
21.38,Cells_Cultured_fibroblasts
11.23,Cells_Cultured_fibroblasts
5.04,Cells_Cultured_fibroblasts
10.93,Cells_Cultured_fibroblasts
22.13,Cells_Cultured_fibroblasts
8.046,Cells_Cultured_fibroblasts
47.54,Cells_Cultured_fibroblasts
19.22,Cells_Cultured_fibroblasts
28.33,Cells_Cultured_fibroblasts
7.498,Cells_Cultured_fibroblasts
12.25,Cells_Cultured_fibroblasts
8.218,Cells_Cultured_fibroblasts
9.369,Cells_Cultured_fibroblasts
5.574,Cells_Cultured_fibroblasts
15.98,Cells_Cultured_fibroblasts
11.33,Cells_Cultured_fibroblasts
15.73,Cells_Cultured_fibroblasts
10.6,Cells_Cultured_fibroblasts
13.22,Cells_Cultured_fibroblasts
12.99,Cells_Cultured_fibroblasts
13.52,Cells_Cultured_fibroblasts
7.077,Cells_Cultured_fibroblasts
20.86,Cells_Cultured_fibroblasts
8.088,Cells_Cultured_fibroblasts
8.389,Cells_Cultured_fibroblasts
9.953,Cells_Cultured_fibroblasts
11.79,Cells_Cultured_fibroblasts
10.96,Cells_Cultured_fibroblasts
13.14,Cells_Cultured_fibroblasts
9.323,Cells_Cultured_fibroblasts
17.87,Cells_Cultured_fibroblasts
11.47,Cells_Cultured_fibroblasts
14.07,Cells_Cultured_fibroblasts
13.1,Cells_Cultured_fibroblasts
7.225,Cells_Cultured_fibroblasts
7.839,Cells_Cultured_fibroblasts
24.82,Cells_Cultured_fibroblasts
11.84,Cells_Cultured_fibroblasts
8.825,Cells_Cultured_fibroblasts
9.9,Cells_Cultured_fibroblasts
11.81,Cells_Cultured_fibroblasts
9.68,Cells_Cultured_fibroblasts
13.88,Cells_Cultured_fibroblasts
16.53,Cells_Cultured_fibroblasts
7.468,Cells_Cultured_fibroblasts
8.623,Cells_Cultured_fibroblasts
5.445,Cells_Cultured_fibroblasts
5.875,Cells_Cultured_fibroblasts
7.254,Cells_Cultured_fibroblasts
10.8,Cells_Cultured_fibroblasts
8.369,Cells_Cultured_fibroblasts
9.339,Cells_Cultured_fibroblasts
11.86,Cells_Cultured_fibroblasts
9.286,Cells_Cultured_fibroblasts
13.18,Cells_Cultured_fibroblasts
8.099,Cells_Cultured_fibroblasts
8.984,Cells_Cultured_fibroblasts
6.484,Cells_Cultured_fibroblasts
15.33,Cells_Cultured_fibroblasts
5.743,Cells_Cultured_fibroblasts
8.846,Cells_Cultured_fibroblasts
13.05,Cells_Cultured_fibroblasts
11.23,Cells_Cultured_fibroblasts
10.23,Cells_Cultured_fibroblasts
7.946,Cells_Cultured_fibroblasts
13.57,Cells_Cultured_fibroblasts
10.97,Cells_Cultured_fibroblasts
9.092,Cells_Cultured_fibroblasts
3.682,Cells_Cultured_fibroblasts
12.28,Cells_Cultured_fibroblasts
8.323,Cells_Cultured_fibroblasts
14.18,Cells_Cultured_fibroblasts
7.257,Cells_Cultured_fibroblasts
17.44,Cells_Cultured_fibroblasts
10.93,Cells_Cultured_fibroblasts
9.629,Cells_Cultured_fibroblasts
15.76,Cells_Cultured_fibroblasts
13.51,Cells_Cultured_fibroblasts
6.258,Cells_Cultured_fibroblasts
8.599,Cells_Cultured_fibroblasts
13.88,Cells_Cultured_fibroblasts
13.84,Cells_Cultured_fibroblasts
14.06,Cells_Cultured_fibroblasts
6.574,Cells_Cultured_fibroblasts
3.644,Cells_Cultured_fibroblasts
10.54,Cells_Cultured_fibroblasts
5.881,Cells_Cultured_fibroblasts
5.966,Cells_Cultured_fibroblasts
13.15,Cells_Cultured_fibroblasts
11.75,Cells_Cultured_fibroblasts
7.648,Cells_Cultured_fibroblasts
17.15,Cells_Cultured_fibroblasts
11.15,Cells_Cultured_fibroblasts
15.27,Cells_Cultured_fibroblasts
10.44,Cells_Cultured_fibroblasts
11.36,Cells_Cultured_fibroblasts
16.32,Cells_Cultured_fibroblasts
10.46,Cells_Cultured_fibroblasts
9.604,Cells_Cultured_fibroblasts
7.378,Cells_Cultured_fibroblasts
4.561,Cells_Cultured_fibroblasts
7.577,Cells_Cultured_fibroblasts
4.131,Cells_Cultured_fibroblasts
7.976,Cells_Cultured_fibroblasts
6.241,Cells_Cultured_fibroblasts
13.58,Cells_Cultured_fibroblasts
7.52,Cells_Cultured_fibroblasts
4.214,Cells_Cultured_fibroblasts
3.785,Cells_Cultured_fibroblasts
5.709,Cells_Cultured_fibroblasts
7.353,Cells_Cultured_fibroblasts
13.22,Cells_Cultured_fibroblasts
3.92,Cells_Cultured_fibroblasts
8.774,Cells_Cultured_fibroblasts
10.12,Cells_Cultured_fibroblasts
8.717,Cells_Cultured_fibroblasts
8.306,Cells_Cultured_fibroblasts
6.431,Cells_Cultured_fibroblasts
7.373,Cells_Cultured_fibroblasts
10.45,Cells_Cultured_fibroblasts
6.7,Cells_Cultured_fibroblasts
5.104,Cells_Cultured_fibroblasts
8.202,Cells_Cultured_fibroblasts
6.047,Cells_Cultured_fibroblasts
4.81,Cells_Cultured_fibroblasts
10.26,Cells_Cultured_fibroblasts
7.999,Cells_Cultured_fibroblasts
14.4,Cells_Cultured_fibroblasts
12.71,Cells_Cultured_fibroblasts
6.504,Cells_Cultured_fibroblasts
10.06,Cells_Cultured_fibroblasts
11.56,Cells_Cultured_fibroblasts
4.864,Cells_Cultured_fibroblasts
7.531,Cells_Cultured_fibroblasts
10.39,Cells_Cultured_fibroblasts
4.814,Cells_Cultured_fibroblasts
7.972,Cells_Cultured_fibroblasts
11.58,Cells_Cultured_fibroblasts
8.443,Cells_Cultured_fibroblasts
6.969,Cells_Cultured_fibroblasts
9.419,Cells_Cultured_fibroblasts
11.48,Cells_Cultured_fibroblasts
8.29,Cells_Cultured_fibroblasts
11.11,Cells_Cultured_fibroblasts
9.38,Cells_Cultured_fibroblasts
10.33,Cells_Cultured_fibroblasts
10.13,Cells_Cultured_fibroblasts
8.12,Cells_Cultured_fibroblasts
10.13,Cells_Cultured_fibroblasts
11.37,Cells_Cultured_fibroblasts
9.194,Cells_Cultured_fibroblasts
9.15,Cells_Cultured_fibroblasts
10.95,Cells_Cultured_fibroblasts
5.229,Cells_Cultured_fibroblasts
9.995,Cells_Cultured_fibroblasts
8.267,Cells_Cultured_fibroblasts
17.35,Cells_Cultured_fibroblasts
6.66,Cells_Cultured_fibroblasts
2.141,Cells_Cultured_fibroblasts
13.21,Cells_Cultured_fibroblasts
14.95,Cells_Cultured_fibroblasts
6.199,Cells_Cultured_fibroblasts
11.11,Cells_Cultured_fibroblasts
10.91,Cells_Cultured_fibroblasts
13.33,Cells_Cultured_fibroblasts
10.01,Cells_Cultured_fibroblasts
9.882,Cells_Cultured_fibroblasts
9.991,Cells_Cultured_fibroblasts
9.846,Cells_Cultured_fibroblasts
9.172,Cells_Cultured_fibroblasts
7.577,Cells_Cultured_fibroblasts
8.519,Cells_Cultured_fibroblasts
7.166,Cells_Cultured_fibroblasts
10.84,Cells_Cultured_fibroblasts
7.914,Cells_Cultured_fibroblasts
9.189,Cells_Cultured_fibroblasts
12.87,Cells_Cultured_fibroblasts
12.09,Cells_Cultured_fibroblasts
8.635,Cells_Cultured_fibroblasts
10.71,Cells_Cultured_fibroblasts
10.22,Cells_Cultured_fibroblasts
9.877,Cells_Cultured_fibroblasts
9.015,Cells_Cultured_fibroblasts
11.49,Cells_Cultured_fibroblasts
15.05,Cells_Cultured_fibroblasts
8.158,Cells_Cultured_fibroblasts
11.46,Cells_Cultured_fibroblasts
11.45,Cells_Cultured_fibroblasts
11.95,Cells_Cultured_fibroblasts
7.359,Cells_Cultured_fibroblasts
8.638,Cells_Cultured_fibroblasts
14.3,Cells_Cultured_fibroblasts
8.215,Cells_Cultured_fibroblasts
9.84,Cells_Cultured_fibroblasts
9.579,Cells_Cultured_fibroblasts
8.302,Cells_Cultured_fibroblasts
10.9,Cells_Cultured_fibroblasts
9.472,Cells_Cultured_fibroblasts
6.173,Cells_Cultured_fibroblasts
8.608,Cells_Cultured_fibroblasts
12.48,Cells_Cultured_fibroblasts
10.52,Cells_Cultured_fibroblasts
9.726,Cells_Cultured_fibroblasts
8.783,Cells_Cultured_fibroblasts
10.47,Cells_Cultured_fibroblasts
7.69,Cells_Cultured_fibroblasts
9.883,Cells_Cultured_fibroblasts
11.51,Cells_Cultured_fibroblasts
15.45,Cells_Cultured_fibroblasts
9.688,Cells_Cultured_fibroblasts
8.979,Cells_Cultured_fibroblasts
9.86,Cells_Cultured_fibroblasts
8.464,Cells_Cultured_fibroblasts
7.693,Cells_Cultured_fibroblasts
13.41,Cells_Cultured_fibroblasts
8.619,Cells_Cultured_fibroblasts
12.51,Cells_Cultured_fibroblasts
12.95,Cells_Cultured_fibroblasts
6.753,Cells_Cultured_fibroblasts
7.4,Cells_Cultured_fibroblasts
10.36,Cells_Cultured_fibroblasts
6.624,Cells_Cultured_fibroblasts
9.301,Cells_Cultured_fibroblasts
12.8,Cells_Cultured_fibroblasts
9.192,Cells_Cultured_fibroblasts
10.66,Cells_Cultured_fibroblasts
5.957,Cells_Cultured_fibroblasts
9.234,Cells_Cultured_fibroblasts
7.904,Cells_Cultured_fibroblasts
5.488,Cells_Cultured_fibroblasts
7.733,Cells_Cultured_fibroblasts
4.121,Cells_Cultured_fibroblasts
5.189,Cells_Cultured_fibroblasts
8.313,Cells_Cultured_fibroblasts
7.917,Cells_Cultured_fibroblasts
7.177,Cells_Cultured_fibroblasts
7.483,Cells_Cultured_fibroblasts
11.63,Cells_Cultured_fibroblasts
7.395,Cells_Cultured_fibroblasts
11.5,Cells_Cultured_fibroblasts
7.087,Cells_Cultured_fibroblasts
8.398,Cells_Cultured_fibroblasts
5.175,Cells_Cultured_fibroblasts
8.344,Cells_Cultured_fibroblasts
9.111,Cells_Cultured_fibroblasts
4.58,Cells_Cultured_fibroblasts
9.242,Cells_Cultured_fibroblasts
5.807,Cells_Cultured_fibroblasts
7.402,Cells_Cultured_fibroblasts
9.534,Cells_Cultured_fibroblasts
18.85,Cells_Cultured_fibroblasts
13.12,Cells_Cultured_fibroblasts
8.846,Cells_Cultured_fibroblasts
12.9,Cells_Cultured_fibroblasts
7.805,Cells_Cultured_fibroblasts
7.073,Cells_Cultured_fibroblasts
26.05,Cells_Cultured_fibroblasts
6.46,Cells_Cultured_fibroblasts
8.82,Cells_Cultured_fibroblasts
11.84,Cells_Cultured_fibroblasts
8.38,Cells_Cultured_fibroblasts
9.233,Cells_Cultured_fibroblasts
21.38,Cells_Cultured_fibroblasts
10.37,Cells_Cultured_fibroblasts
18.99,Cells_Cultured_fibroblasts
11.68,Cells_Cultured_fibroblasts
8.449,Cells_Cultured_fibroblasts
7.866,Cells_Cultured_fibroblasts
9.367,Cells_Cultured_fibroblasts
21.01,Cells_Cultured_fibroblasts
12.27,Cells_Cultured_fibroblasts
30.16,Cells_Cultured_fibroblasts
8.433,Cells_Cultured_fibroblasts
8.442,Cells_Cultured_fibroblasts
18.79,Cells_Cultured_fibroblasts
8.381,Cells_Cultured_fibroblasts
19.02,Cells_Cultured_fibroblasts
20.09,Cells_Cultured_fibroblasts
49.46,Cells_Cultured_fibroblasts
16.17,Cells_Cultured_fibroblasts
29.28,Cells_Cultured_fibroblasts
11.66,Cells_Cultured_fibroblasts
7.663,Cells_Cultured_fibroblasts
9.979,Cells_Cultured_fibroblasts
8.161,Cells_Cultured_fibroblasts
26.27,Cells_Cultured_fibroblasts
14.38,Cells_Cultured_fibroblasts
